Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"307898","1","2016-02-17 08:09:45","0","274","<commas>","2",""
"307904","1","2016-02-17 08:30:14","1","413","<grammar><usage><negation>","2","1"
"307907","1","2016-02-17 09:14:11","4","139","<translation>","2",""
"307923","1","2016-02-17 11:17:34","0","34","<repetition><copular-verbs>","1",""
"307929","1","2016-02-17 11:57:14","0","110","<conjunctions>","1",""
"307932","1","2016-02-17 12:05:06","-1","245","<prepositions>","2",""
"307933","1","2016-02-17 12:11:07","3","15431","<meaning><meaning-in-context><connotation><books>","2",""
"307937","1","2016-02-17 12:39:17","0","3056","<writing><academia><tech-writing>","1",""
"307938","1","2016-02-17 12:39:51","34","9834","<idiom-requests>","18","5"
"307948","1","2016-02-17 13:05:25","0","639","<history>","1",""
"307949","1","2016-02-17 13:09:00","0","466","<meaning>","1",""
"307956","1","2016-02-17 13:59:37","3","2187","<single-word-requests>","2","1"
"307957","1","2016-02-17 14:27:35","1","205","<word-choice>","4",""
"307978","1","2016-02-17 16:14:55","0","9951","<single-word-requests><acronyms>","2",""
"307979","1","2016-02-17 16:22:00","0","1471","<single-word-requests><time>","2",""
"307982","1","2016-02-17 16:31:44","1","2449","<synonyms>","2",""
"307988","1","2016-02-17 16:47:54","1","3832","<single-word-requests>","4",""
"307998","1","2016-02-17 17:27:40","3","44421","<single-word-requests><synonyms>","5","1"
"308004","1","2016-02-17 17:52:19","5","5423","<single-word-requests><expressions><verbs>","3",""
"308006","1","2016-02-17 17:54:09","2","1824","<phrase-requests><slang>","2",""
"308010","1","2016-02-17 17:58:08","1","710","<differences><synonyms><usage>","1",""
"308013","1","2016-02-17 18:19:20","2","3211","<meaning><vocabulary>","1",""
"308018","1","2016-02-17 18:41:00","0","4468","<word-usage>","1",""
"308022","1","2016-02-17 19:55:07","1","7278","<meaning>","2",""
"308024","1","2016-02-17 19:59:10","1","2066","<meaning><ambiguity><phrase-meaning><negation><dialects>","1",""
"308034","1","2016-02-17 20:31:35","1","2114","<grammar><verbs><past-tense>","1",""
"308043","1","2016-02-17 21:30:55","1","4584","<infinitives><verb-patterns>","1",""
"308046","1","2016-02-17 21:44:30","6","44918","<pronunciation><saxon-genitive><sibilants>","2","2"
"308047","1","2016-02-17 21:49:01","0","1028","<prepositions><british-english><phrase-usage>","1",""
"308053","1","2016-02-17 22:20:48","3","17501","<word-choice><word-usage>","2",""
"308054","1","2016-02-17 22:30:01","2","619","<commas><possessives><apostrophe>","1","1"
"308057","1","2016-02-17 22:57:39","-1","2724","<idioms><offensive-language><synonyms>","1",""
"308072","1","2016-02-18 02:57:44","1","262","<grammar><expressions>","2",""
"308082","1","2016-02-18 04:28:00","0","11212","<expressions>","1",""
"308089","1","2016-02-18 04:58:19","-3","23305","<conditionals>","2",""
"308108","1","2016-02-18 08:28:24","0","226","<grammar><gerunds><gerund-vs-infinitive>","1",""
"308110","1","2016-02-18 08:45:31","0","64","<technical>","2",""
"308113","1","2016-02-18 08:56:54","0","392","<grammar><past-tense><sequence-of-tenses>","3",""
"308116","1","2016-02-18 09:04:30","1","52","<meaning-in-context>","2",""
"308127","1","2016-02-18 09:57:45","1","5869","<grammar><modal-verbs><questions>","3","3"
"308130","1","2016-02-18 10:45:27","6","3641","<etymology><phrase-usage>","4",""
"308131","1","2016-02-18 10:46:58","1","730","<terminology>","1",""
"308136","1","2016-02-18 11:10:57","1","187","<verbs><clauses><present-progressive><nonfinite-verbs>","1",""
"308137","1","2016-02-18 11:27:35","2","784","<literature>","2",""
"308138","1","2016-02-18 11:35:28","14","3229","<meaning><expressions><idioms><meaning-in-context>","1","1"
"308143","1","2016-02-18 11:46:00","0","1619","<grammar>","1","1"
"308149","1","2016-02-18 12:45:22","0","1044","<word-usage>","2",""
"308151","1","2016-02-18 12:50:49","3","124","<meaning>","1",""
"308152","1","2016-02-18 12:54:37","2","666","<phrase-requests><idiom-requests>","1",""
"308158","1","2016-02-18 13:33:45","2","2801","<meaning><word-usage>","3",""
"308164","1","2016-02-18 13:45:36","2","3094","<word-choice><phrases><usage><colloquialisms>","2",""
"308170","1","2016-02-18 14:01:33","2","264","<meaning><meaning-in-context><context>","2",""
"308176","1","2016-02-18 14:33:29","1","106","<meaning><prepositions>","1",""
"308177","1","2016-02-18 14:34:39","7","6010","<single-word-requests><phrase-requests><expression-requests>","4",""
"308178","1","2016-02-18 14:45:20","5","2711","<phrases><phrase-meaning><phrase-usage>","3","2"
"308180","1","2016-02-18 14:51:39","4","56382","<meaning>","2","1"
"308189","1","2016-02-18 15:40:18","-2","820","<meaning><poetry>","2",""
"308193","1","2016-02-18 16:16:59","1","53","<single-word-requests><word-usage>","1",""
"308197","1","2016-02-18 16:26:30","2","1318","<grammar><verb-agreement>","2",""
"308206","1","2016-02-18 16:56:29","50","17217","<phrase-requests><idiom-requests><expression-requests><proverb-requests>","18","3"
"308207","1","2016-02-18 16:59:08","2","1150","<single-word-requests>","2",""
"308214","1","2016-02-18 17:30:52","0","856","<grammar><parts-of-speech><direct-objects>","1",""
"308227","1","2016-02-18 18:36:44","4","295","<single-word-requests><synonyms>","4",""
"308231","1","2016-02-18 18:47:35","0","93","<single-word-requests><nouns>","2",""
"308252","1","2016-02-18 20:12:34","27","4341","<single-word-requests><word-choice><phrase-requests>","15","4"
"308256","1","2016-02-18 21:02:15","0","4102","<grammar><subjects><objects><indirect-objects>","1","2"
"308260","1","2016-02-18 21:34:05","6","382","<grammar><verbs><technical>","2","1"
"308275","1","2016-02-18 23:53:27","0","636","<grammar><american-english><vocabulary><sentence><language-formation>","2",""
"308284","1","2016-02-19 00:43:57","3","5884","<meaning>","1",""
"308294","1","2016-02-19 02:56:12","0","211","<syntactic-analysis><indefinite-pronouns>","1",""
"308295","1","2016-02-19 02:57:05","1","3440","<expressions><prepositions><among-between>","1",""
"308296","1","2016-02-19 03:03:07","7","2745","<single-word-requests><synonyms>","8","1"
"308306","1","2016-02-19 04:21:46","4","752","<grammaticality><subjects><appositives>","3","2"
"308312","1","2016-02-19 05:04:44","1","9181","<single-word-requests>","3",""
"308313","1","2016-02-19 05:05:38","0","900","<pronunciation><suffixes><sibilants>","1",""
"308318","1","2016-02-19 05:29:25","0","51","<expressions>","1",""
"308325","1","2016-02-19 06:18:29","0","1534","<hyphenation>","1",""
"308332","1","2016-02-19 07:36:25","1","970","<grammar><should>","2",""
"308336","1","2016-02-19 07:51:37","0","405","<punctuation><questions><auxiliary-verbs><titles><question-mark>","1",""
"308342","1","2016-02-19 08:31:59","0","53","<translation>","2",""
"308351","1","2016-02-19 09:17:21","0","717","<meaning><etymology><expressions>","3",""
"308353","1","2016-02-19 09:30:32","3","6384","<grammar>","2",""
"308366","1","2016-02-19 10:55:06","2","10195","<single-word-requests>","4","1"
"308368","1","2016-02-19 11:14:27","18","4564","<phrase-requests><idiom-requests><proverb-requests>","11","2"
"308370","1","2016-02-19 11:26:24","0","860","<meaning><british-english>","3",""
"308371","1","2016-02-19 11:27:25","14","34267","<meaning><single-word-requests><adjectives>","15",""
"308373","1","2016-02-19 11:33:03","0","73","<meaning><meaning-in-context><american-english><usage><translation>","2",""
"308376","1","2016-02-19 11:40:50","3","118","<etymology><semantic-shift><twentieth-century-language>","1",""
"308382","1","2016-02-19 11:53:28","0","262","<meaning><meaning-in-context><american-english><british-english><translation>","2",""
"308395","1","2016-02-19 12:44:06","2","2225","<is-it-a-rule>","2",""
"308405","1","2016-02-19 13:24:52","0","402","<etymology>","1",""
"308412","1","2016-02-19 14:09:25","1","1844","<grammar><british-english>","1",""
"308427","1","2016-02-19 15:17:57","0","7672","<word-usage>","2",""
"308454","1","2016-02-19 17:32:00","1","2604","<is-it-a-word><derivational-morphology>","2",""
"308456","1","2016-02-19 17:58:55","0","167","<mathematics>","1",""
"308468","1","2016-02-19 19:10:18","0","6757","<capitalization>","2",""
"308474","1","2016-02-19 19:58:49","0","2406","<grammaticality><prepositions><adverbs><phrasal-verbs>","1",""
"308475","1","2016-02-19 20:02:11","4","403","<single-word-requests><conversation>","4",""
"308476","1","2016-02-19 20:10:34","8","1072","<phrase-requests><idiom-requests><proverb-requests>","5","2"
"308479","1","2016-02-19 20:42:33","1","2452","<meaning>","2",""
"308483","1","2016-02-19 20:56:36","1","29022","<expressions>","4",""
"308494","1","2016-02-19 22:01:41","3","16334","<pronunciation>","2","0"
"308495","1","2016-02-19 22:13:15","4","4410","<terminology>","2","1"
"308502","1","2016-02-19 23:24:44","2","189","<word-usage><nouns><grammatical-number>","4",""
"308512","1","2016-02-19 23:53:17","2","168","<grammar><comparatives><comparisons>","2","1"
"308534","1","2016-02-20 04:52:49","5","1269","<verbs><adverbs><present-participles>","4","1"
"308535","1","2016-02-20 05:05:38","4","493","<phonology><historical-change><palatalization>","2","1"
"308537","1","2016-02-20 05:59:10","4","488","<meaning><colloquialisms><context>","1",""
"308539","1","2016-02-20 06:38:52","0","14797","<tenses><past-participles>","2",""
"308540","1","2016-02-20 06:40:07","1","6996","<grammar>","1",""
"308541","1","2016-02-20 06:45:58","1","110","<expressions>","1",""
"308546","1","2016-02-20 07:06:58","1","10277","<word-choice><grammar><pronouns><reflexives>","1",""
"308548","1","2016-02-20 07:07:37","4","3305","<punctuation><abbreviations><writing-style>","1",""
"308549","1","2016-02-20 07:37:48","6","2411","<single-word-requests><adjectives><synonyms><descriptive-grammar>","1",""
"308551","1","2016-02-20 08:22:18","0","864","<grammar>","1",""
"308558","1","2016-02-20 09:12:16","1","2716","<writing-style><email><third-person>","1",""
"308560","1","2016-02-20 09:49:35","2","1120","<usage>","1",""
"308565","1","2016-02-20 11:24:08","2","1228","<adjectives><present-participles><whiz-deletion>","1",""
"308567","1","2016-02-20 12:13:54","39","10020","<verbs><past-tense><compounds>","9","4"
"308571","1","2016-02-20 12:39:16","2","2405","<meaning><ambiguity>","2",""
"308575","1","2016-02-20 12:56:14","3","67372","<single-word-requests><word-usage>","6",""
"308581","1","2016-02-20 13:21:48","-2","485","<comparisons>","3","0"
"308588","1","2016-02-20 13:40:15","1","1895","<expressions>","2",""
"308589","1","2016-02-20 13:54:10","4","1291","<single-word-requests><kinship-terms>","1",""
"308590","1","2016-02-20 14:20:17","2","205","<meaning><terminology>","1",""
"308595","1","2016-02-20 14:59:43","3","78","<single-word-requests><word-usage>","2",""
"308611","1","2016-02-20 17:09:04","0","121","<word-usage><vocabulary>","1",""
"308614","1","2016-02-20 17:23:16","3","270","<single-word-requests>","7",""
"308615","1","2016-02-20 17:31:48","0","270","<single-word-requests><phrase-requests>","1",""
"308618","1","2016-02-20 17:49:40","2","2976","<word-usage>","2",""
"308622","1","2016-02-20 18:16:47","-1","12884","<idiom-meaning>","2",""
"308631","1","2016-02-20 18:43:19","0","221","<meaning>","0",""
"308633","1","2016-02-20 18:51:18","1","237","<present-perfect><subjunctive-mood>","1",""
"308639","1","2016-02-20 20:02:53","0","1161","<sentence><construction>","1",""
"308650","1","2016-02-20 21:48:54","1","211","<ambiguity><syntactic-analysis><redundancy><coordinating-conjunctions>","2",""
"308653","1","2016-02-20 22:16:37","1","1165","<phrases><idioms>","2","1"
"308662","1","2016-02-20 23:21:35","0","1446","<meaning><quotes>","1",""
"308666","1","2016-02-20 23:53:28","1","444","<grammar><pronouns><ambiguity>","2",""
"308668","1","2016-02-21 00:08:18","6","14746","<expressions>","1","1"
"308670","1","2016-02-21 00:22:36","3","4830","<etymology>","2",""
"308671","1","2016-02-21 00:29:24","-2","2985","<meaning>","1",""
"308672","1","2016-02-21 00:31:51","2","112","<single-word-requests><phrases>","2",""
"308674","1","2016-02-21 00:39:20","0","97","<grammaticality><expressions><usage>","1",""
"308679","1","2016-02-21 01:18:12","4","2289","<single-word-requests>","7","1"
"308682","1","2016-02-21 01:49:44","4","492","<grammaticality><idioms><infinitives><stative-verbs>","2",""
"308688","1","2016-02-21 03:22:19","1","13683","<single-word-requests>","3",""
"308696","1","2016-02-21 03:57:53","0","1049","<progressive-aspect>","2","1"
"308697","1","2016-02-21 04:14:48","2","1274","<etymology><phrases><meaning-in-context><phrase-origin>","3",""
"308698","1","2016-02-21 04:22:02","3","207","<single-word-requests>","1",""
"308706","1","2016-02-21 05:57:23","19","60373","<nouns><grammatical-number><non-standard>","3",""
"308707","1","2016-02-21 05:57:47","1","79","<readability>","2",""
"308712","1","2016-02-21 06:29:52","2","752","<grammatical-number><comparatives>","2",""
"308715","1","2016-02-21 07:00:26","1","1955","<single-word-requests>","4",""
"308724","1","2016-02-21 08:29:33","-2","560","<word-choice>","1",""
"308725","1","2016-02-21 08:30:10","21","2575","<phrase-requests><idiom-requests>","9","4"
"308726","1","2016-02-21 08:31:36","1","115","<meaning><grammaticality>","1","0"
"308731","1","2016-02-21 08:55:10","0","18096","<usage><sentence>","1",""
"308736","1","2016-02-21 09:28:47","1","302","<differences><prepositions><american-english>","1",""
"308737","1","2016-02-21 09:30:36","0","291","<meaning><phrases><phrase-meaning>","2",""
"308746","1","2016-02-21 11:14:11","3","94358","<grammar><sentence>","1","2"
"308758","1","2016-02-21 11:58:46","3","763","<grammatical-number><definite-articles>","1",""
"308760","1","2016-02-21 12:27:58","2","1462","<proverb-requests>","2","1"
"308761","1","2016-02-21 12:45:20","1","175","<semantics>","3",""
"308768","1","2016-02-21 14:14:49","4","8025","<word-choice><word-usage>","5","2"
"308775","1","2016-02-21 14:39:49","7","3493","<single-word-requests>","1","1"
"308781","1","2016-02-21 15:11:21","1","544","<single-word-requests>","2",""
"308783","1","2016-02-21 15:16:08","3","350","<american-english><usage><dialects><disambiguities><regional>","1",""
"308792","1","2016-02-21 15:49:40","0","177","<phrases><usage><vocabulary>","1",""
"308793","1","2016-02-21 15:57:04","3","13751","<word-usage><usage>","1",""
"308804","1","2016-02-21 17:19:19","5","10158","<grammar>","3",""
"308807","1","2016-02-21 17:44:08","3","512","<grammar><syntactic-analysis><clauses><conjunction-reduction>","2",""
"308810","1","2016-02-21 17:55:04","3","2162","<phrase-requests><idiom-requests><expression-requests>","5",""
"308815","1","2016-02-21 18:35:04","0","7235","<punctuation><writing-style><hyphenation><compound-adjectives>","4",""
"308822","1","2016-02-21 19:22:35","5","3488","<expressions>","10","1"
"308828","1","2016-02-21 20:32:16","3","200","<single-word-requests>","4",""
"308836","1","2016-02-21 21:08:26","4","1569","<collocation><redundancy>","2",""
"308837","1","2016-02-21 21:24:47","3","184","<phrases><expressions>","4",""
"308840","1","2016-02-21 21:37:46","1","305","<single-word-requests><phrase-requests>","4",""
"308842","1","2016-02-21 21:47:03","6","5805","<expressions><expression-choice>","2","1"
"308843","1","2016-02-21 21:50:15","1","685","<verbs><subjects><subject-verb-inversion>","4",""
"308844","1","2016-02-21 21:51:41","0","1189","<single-word-requests>","1",""
"308853","1","2016-02-21 22:25:47","2","1106","<etymology>","1",""
"308868","1","2016-02-22 00:10:59","0","713","<word-usage><expressions>","1","1"
"308871","1","2016-02-22 00:59:13","1","1590","<meaning><questions>","1",""
"308881","1","2016-02-22 02:19:38","2","8814","<grammar>","1","2"
"308891","1","2016-02-22 03:59:37","1","1377","<single-word-requests><phrase-requests><vocabulary>","2","1"
"308895","1","2016-02-22 04:43:57","3","1210","<usage><dialects><colloquialisms><regional>","1",""
"308900","1","2016-02-22 05:32:41","-1","154","<usage>","1",""
"308901","1","2016-02-22 05:52:27","3","237","<compounds><accent><stress>","1","1"
"308908","1","2016-02-22 06:38:00","2","840","<comparisons><superlative-degree>","2",""
"308917","1","2016-02-22 09:30:26","4","3986","<etymology><adjectives><orthography><suffixes>","2",""
"308919","1","2016-02-22 09:32:36","2","758","<politeness>","6",""
